Date,CHDVD.SW,ZURN.SW,ROP.SW,NOVN.SW,NESN.SW,HOLN.SW,SREN.SW,SLHN.SW,SIKA.SW,HBAN.SW,GIVN.SW
2014-06-03,60.65214920043945,133.26638793945312,180.80227661132807,41.717247009277344,49.30176544189453,48.13140106201172,37.06873321533203,130.86093139648438,49.79422378540039,51.62116622924805,1102.69189453125
2014-06-04,60.64033889770508,132.9658966064453,181.4112243652344,41.50761795043945,49.19664764404297,49.45810317993164,36.74047470092773,130.738525390625,49.600685119628906,51.59098815917969,1103.4476318359375
2014-06-05,60.62848281860352,132.91580200195312,181.61422729492188,41.3765869140625,48.7060775756836,50.63054275512695,37.06873321533203,130.43247985839844,50.96927261352539,51.74184799194336,1100.4244384765625
2014-06-06,60.78229522705078,133.8172607421875,180.80227661132807,41.717247009277344,48.32063293457031,51.09333419799805,37.16251754760742,130.00401306152344,51.6328239440918,51.95303726196289,1105.7149658203125
2014-06-10,61.27323913574219,134.46835327148438,184.38851928710935,42.52957534790039,48.741119384765625,50.507118225097656,37.51420974731445,131.10574340820312,50.85867691040039,51.83236312866211,1115.540283203125
2014-06-11,60.94197845458984,133.8172607421875,182.96755981445312,42.293739318847656,48.81120681762695,50.87736129760742,37.32663345336914,131.2281951904297,50.18129348754883,51.25910568237305,1109.4937744140625
2014-06-12,60.67581558227539,133.41661071777344,181.95252990722656,42.084110260009766,48.56591796875,51.09333419799805,37.35009002685547,131.16697692871094,50.1121711730957,50.62554550170898,1104.959228515625
2014-06-13,60.53384780883789,132.9658966064453,180.19325256347656,42.241329193115234,48.6710319519043,50.47626876831055,37.20940780639648,131.47299194335938,49.58686447143555,50.444522857666016,1092.86669921875
2014-06-16,60.49835586547852,132.81565856933594,180.1256103515625,42.50337600708008,48.63600158691406,50.13688659667969,37.39698028564453,131.04454040527344,49.2827262878418,50.59537506103516,1104.2034912109375
2014-06-17,60.46880340576172,132.91580200195312,179.990234375,42.37235641479492,48.56591796875,49.85920715332031,37.279747009277344,130.86093139648438,49.64215087890625,50.082481384277344,1108.7381591796875
2014-06-18,60.40374755859375,133.26638793945312,179.31362915039062,42.293739318847656,48.5308723449707,49.98262023925781,37.51420974731445,131.35060119628906,49.84952163696289,50.082481384277344,1128.388671875
2014-06-19,60.64624786376953,133.1662139892578,180.2609100341797,42.555782318115234,48.63600158691406,49.519813537597656,37.373531341552734,131.77903747558594,50.6236686706543,49.9316291809082,1127.6328125
2014-06-20,60.80004119873047,132.91580200195312,182.0202178955078,42.66060256958008,48.84623336791992,48.87188720703125,37.11561965942383,130.37127685546875,50.70660400390625,49.38856887817383,1130.656005859375
2014-06-23,60.28540802001953,131.9141845703125,179.31362915039062,42.3199462890625,48.84623336791992,48.28567886352539,37.35009002685547,129.4531707763672,49.75275039672852,49.53942108154297,1117.8076171875
2014-06-24,60.693580627441406,132.465087890625,178.9752655029297,42.52957534790039,49.09152221679688,48.13140106201172,37.32663345336914,130.18763732910156,49.55921936035156,49.53942108154297,1127.6328125
2014-06-25,59.971961975097656,132.3649139404297,176.94532775878906,42.084110260009766,48.35567474365234,47.60689926147461,37.18596267700195,128.96348571777344,49.43479537963867,48.87567138671875,1108.7381591796875
